lyr,date,mean,sd,isNA,notNA
chlorophyll_2003.01.16,2003-01-16,0.7862469758821342,0.3863116327176735,973,1091
chlorophyll_2003.02.16,2003-02-16,0.8282626023259732,0.5505135119155448,974,1090
chlorophyll_2003.03.16,2003-03-16,1.2092518381569364,1.0786123636855438,974,1090
chlorophyll_2003.04.16,2003-04-16,4.926783787165213,4.933986095810036,974,1090
chlorophyll_2003.05.16,2003-05-16,2.0641719975761164,3.310073560729802,994,1070
chlorophyll_2003.06.16,2003-06-16,1.6934433748882192,2.070846633349219,977,1087
chlorophyll_2003.07.16,2003-07-16,2.434398468718471,2.1148105411043576,985,1079
chlorophyll_2003.08.16,2003-08-16,1.4792748495032464,1.1995410840127632,976,1088
chlorophyll_2003.09.16,2003-09-16,3.293964151019121,2.98077135598704,976,1088
chlorophyll_2003.10.16,2003-10-16,2.8382735956053904,1.5040367901358669,973,1091
chlorophyll_2003.11.16,2003-11-16,1.2988902155187103,0.7593201377213691,972,1092
chlorophyll_2003.12.16,2003-12-16,0.902633500099182,0.49789788625395265,974,1090
chlorophyll_2004.01.16,2004-01-16,0.800864486574033,0.29416771269135183,974,1090
chlorophyll_2004.02.16,2004-02-16,1.138923214213141,0.972981746818238,975,1089
chlorophyll_2004.03.16,2004-03-16,2.9701570727568543,2.153194368419281,977,1087
chlorophyll_2004.04.16,2004-04-16,8.017496629971012,7.422493651594948,982,1082
chlorophyll_2004.05.16,2004-05-16,3.820344728127245,3.405031963101729,977,1087
chlorophyll_2004.06.16,2004-06-16,3.902514632939192,2.763057048270213,981,1083
chlorophyll_2004.07.16,2004-07-16,3.130879157870232,4.080617708318051,988,1076
chlorophyll_2004.08.16,2004-08-16,1.9632587568724855,2.2109082315087276,976,1088
chlorophyll_2004.09.16,2004-09-16,3.05529964889705,2.6222482775144895,975,1089
chlorophyll_2004.10.16,2004-10-16,1.7765193938935568,1.18105155102278,974,1090
chlorophyll_2004.11.16,2004-11-16,1.5093495184188583,1.0977815029514446,973,1091
chlorophyll_2004.12.16,2004-12-16,0.9544790757905453,0.41997080732402303,974,1090
chlorophyll_2005.01.16,2005-01-16,1.2302031073141142,0.6457339355142284,975,1089
chlorophyll_2005.02.16,2005-02-16,0.9218624684247462,0.4703727982489396,976,1088
chlorophyll_2005.03.16,2005-03-16,0.8426878005678964,0.7741372616644605,981,1083
chlorophyll_2005.04.16,2005-04-16,4.871945161726068,5.205015630654196,979,1085
chlorophyll_2005.05.16,2005-05-16,1.837736825285476,2.764719170520052,978,1086
chlorophyll_2005.06.16,2005-06-16,3.3068452058685858,2.536968225952582,978,1086
chlorophyll_2005.07.16,2005-07-16,2.4192034705189007,2.471623300392712,985,1079
chlorophyll_2005.08.16,2005-08-16,2.3894188152617444,4.152603569720039,995,1069
chlorophyll_2005.09.16,2005-09-16,3.145747229839684,4.051645272962397,974,1090
chlorophyll_2005.10.16,2005-10-16,2.720260712501655,2.276018333973475,973,1091
chlorophyll_2005.11.16,2005-11-16,4.6089779155548,4.294337934068531,976,1088
chlorophyll_2005.12.16,2005-12-16,1.95958222555458,1.5006390416224091,974,1090
chlorophyll_2006.01.16,2006-01-16,1.7590557538596665,1.3988462198479492,977,1087
chlorophyll_2006.02.16,2006-02-16,2.331802884373096,2.4950517973147393,974,1090
chlorophyll_2006.03.16,2006-03-16,1.436875952572069,1.32845642661765,976,1088
chlorophyll_2006.04.16,2006-04-16,1.7986026497135374,2.398719184483161,988,1076
chlorophyll_2006.05.16,2006-05-16,3.4206310146415286,3.436341462785206,979,1085
chlorophyll_2006.06.16,2006-06-16,4.316851916788249,2.6232582994289713,980,1084
chlorophyll_2006.07.16,2006-07-16,1.566052648025856,2.475834092034776,1325,739
chlorophyll_2006.08.16,2006-08-16,1.6496536814408496,3.0246094779558317,1026,1038
chlorophyll_2006.09.16,2006-09-16,1.545058360149007,1.6693263058145127,974,1090
chlorophyll_2006.10.16,2006-10-16,1.308464731549451,1.5972613407181486,974,1090
chlorophyll_2006.11.16,2006-11-16,1.2861767061307383,1.0778725259144817,973,1091
chlorophyll_2006.12.16,2006-12-16,1.0861022883052125,0.5454681963505863,974,1090
chlorophyll_2007.01.16,2007-01-16,0.8701030752270213,0.20943205420379832,972,1092
chlorophyll_2007.02.16,2007-02-16,0.7995468721834614,0.2552905539425506,976,1088
chlorophyll_2007.03.16,2007-03-16,1.8031249384888832,2.853833918777744,976,1088
chlorophyll_2007.04.16,2007-04-16,1.6563156433369155,2.6578045233557925,979,1085
chlorophyll_2007.05.16,2007-05-16,2.902264228884956,2.911008423385512,990,1074
chlorophyll_2007.06.16,2007-06-16,1.684874784197944,1.7885216774231405,981,1083
chlorophyll_2007.07.16,2007-07-16,2.0816298234086053,1.5698905846181213,988,1076
chlorophyll_2007.08.16,2007-08-16,1.686325574611072,1.848516353469088,984,1080
chlorophyll_2007.09.16,2007-09-16,1.6204857770097465,2.0951095455209163,973,1091
chlorophyll_2007.10.16,2007-10-16,1.1905222643480633,0.7360273402916641,972,1092
chlorophyll_2007.11.16,2007-11-16,0.8513886937589357,0.42005898360750615,975,1089
chlorophyll_2007.12.16,2007-12-16,0.7727609621044471,0.2189074553831378,975,1089
chlorophyll_2008.01.16,2008-01-16,1.277523583228435,0.40305100508107655,974,1090
chlorophyll_2008.02.16,2008-02-16,1.824079182796023,1.406389249286747,975,1089
chlorophyll_2008.03.16,2008-03-16,1.866521488810155,1.225352073444106,975,1089
chlorophyll_2008.04.16,2008-04-16,2.110704808934208,3.0128217385341616,976,1088
chlorophyll_2008.05.16,2008-05-16,3.865515656107002,4.364667019491764,984,1080
chlorophyll_2008.06.16,2008-06-16,3.612211788317633,4.894916389317392,982,1082
chlorophyll_2008.07.16,2008-07-16,1.4814775004908067,1.0370650609271457,1069,995
chlorophyll_2008.08.16,2008-08-16,1.7427168613926494,1.6027622330263804,1009,1055
chlorophyll_2008.09.16,2008-09-16,1.8638160273842856,2.4989710222707258,974,1090
chlorophyll_2008.10.16,2008-10-16,1.791005634386605,1.4098818478951065,974,1090
chlorophyll_2008.11.16,2008-11-16,0.9622873822193004,0.3105519025712292,972,1092
chlorophyll_2008.12.16,2008-12-16,1.063944204098363,0.30561294728222876,973,1091
chlorophyll_2009.01.16,2009-01-16,1.6140714754870351,1.003312105464183,973,1091
chlorophyll_2009.02.16,2009-02-16,1.6356363798500202,2.414353408902891,974,1090
chlorophyll_2009.03.16,2009-03-16,2.332300762718593,3.2043679456283867,975,1089
chlorophyll_2009.04.16,2009-04-16,2.056700292713528,2.85844284608623,980,1084
chlorophyll_2009.05.16,2009-05-16,2.3411433440039207,2.7611305887191566,982,1082
chlorophyll_2009.06.16,2009-06-16,1.376065177245131,2.0786160403272764,986,1078
chlorophyll_2009.07.16,2009-07-16,1.5361740515054612,2.252110127070347,996,1068
chlorophyll_2009.08.16,2009-08-16,1.6139876087305738,2.2686215750387255,976,1088
chlorophyll_2009.09.16,2009-09-16,1.9650966333589024,3.007549653457607,973,1091
chlorophyll_2009.10.16,2009-10-16,2.154083978801692,1.659360479921384,974,1090
chlorophyll_2009.11.16,2009-11-16,2.146581116889618,1.1588630116509313,973,1091
chlorophyll_2009.12.16,2009-12-16,2.274435395881957,2.168617438619645,973,1091
chlorophyll_2010.01.16,2010-01-16,2.0188141401266417,2.2103903452138303,973,1091
chlorophyll_2010.02.16,2010-02-16,1.2670451337959971,0.6379686719406658,977,1087
chlorophyll_2010.03.16,2010-03-16,2.4194179146028816,2.480884438504533,977,1087
chlorophyll_2010.04.16,2010-04-16,4.38395951780476,5.774123857260285,981,1083
chlorophyll_2010.05.16,2010-05-16,1.3306715380882757,2.152627980797198,975,1089
chlorophyll_2010.06.16,2010-06-16,1.9473641875441428,2.2290178880167963,984,1080
chlorophyll_2010.07.16,2010-07-16,1.766026727573143,1.999959210527066,981,1083
chlorophyll_2010.08.16,2010-08-16,4.668008878402131,5.731455476756545,977,1087
chlorophyll_2010.09.16,2010-09-16,3.3121696597835797,3.540931897042623,975,1089
chlorophyll_2010.10.16,2010-10-16,3.763847358613578,4.770595922457774,973,1091
chlorophyll_2010.11.16,2010-11-16,3.6495014448724312,2.7801373745177487,971,1093
chlorophyll_2010.12.16,2010-12-16,2.6647127413826324,4.941698839544326,975,1089
chlorophyll_2011.01.16,2011-01-16,3.2558711217630893,3.2530868091971725,974,1090
chlorophyll_2011.02.16,2011-02-16,4.3587538696298695,3.066702577081656,975,1089
chlorophyll_2011.03.16,2011-03-16,2.497825713446081,2.375884249182908,977,1087
chlorophyll_2011.04.16,2011-04-16,3.882960781565011,5.898458115125451,980,1084
chlorophyll_2011.05.16,2011-05-16,2.3443855383049916,3.39084206402049,976,1088
chlorophyll_2011.06.16,2011-06-16,1.6018817516600514,3.356608352734229,980,1084
chlorophyll_2011.07.16,2011-07-16,2.172551187914862,2.66052046942723,999,1065
chlorophyll_2011.08.16,2011-08-16,2.1450013424771206,1.313073657838646,981,1083
chlorophyll_2011.09.16,2011-09-16,1.9625894612571972,1.972685310737752,975,1089
chlorophyll_2011.10.16,2011-10-16,1.716248711519832,1.8424653939190372,974,1090
chlorophyll_2011.11.16,2011-11-16,1.649066631865064,2.035462394729893,974,1090
chlorophyll_2011.12.16,2011-12-16,1.2755162539447151,0.5517012747133347,973,1091
chlorophyll_2012.01.16,2012-01-16,1.3781128316844276,0.6514152739822457,974,1090
chlorophyll_2012.02.16,2012-02-16,1.3081165197792404,0.7977623923158541,974,1090
chlorophyll_2012.03.16,2012-03-16,1.2380899850987206,1.0071735362196192,975,1089
chlorophyll_2012.04.16,2012-04-16,1.000505051442555,0.6812552690068817,979,1085
chlorophyll_2012.05.16,2012-05-16,3.4799089081130936,4.209236756457414,982,1082
chlorophyll_2012.06.16,2012-06-16,3.850372274259744,2.57300696362398,977,1087
chlorophyll_2012.07.16,2012-07-16,2.6657688363334526,2.5445409199293745,1115,949
chlorophyll_2012.08.16,2012-08-16,2.005517532537875,1.2389177585844886,978,1086
chlorophyll_2012.09.16,2012-09-16,2.310451853209316,2.901643684195808,980,1084
chlorophyll_2012.10.16,2012-10-16,0.8393821102763535,0.7177286475382006,974,1090
chlorophyll_2012.11.16,2012-11-16,0.7165655068418064,0.4996924655936735,973,1091
chlorophyll_2012.12.16,2012-12-16,1.230861560139087,1.0877789237288795,974,1090
chlorophyll_2013.01.16,2013-01-16,0.8406614122040775,0.6422007218934996,974,1090
chlorophyll_2013.02.16,2013-02-16,0.7635524608946721,0.473762444784404,974,1090
chlorophyll_2013.03.16,2013-03-16,5.433506343725624,3.8133213734653166,974,1090
chlorophyll_2013.04.16,2013-04-16,3.3164860351643433,2.943063660798766,974,1090
chlorophyll_2013.05.16,2013-05-16,3.2046098333613724,2.930089171102321,983,1081
chlorophyll_2013.06.16,2013-06-16,3.45517447703653,2.974373602546086,981,1083
chlorophyll_2013.07.16,2013-07-16,3.659499476055899,4.197868498090264,1897,167
chlorophyll_2013.08.16,2013-08-16,1.7585779881959895,1.3258837744413987,977,1087
chlorophyll_2013.09.16,2013-09-16,4.195870211621856,4.268063399055019,976,1088
chlorophyll_2013.10.16,2013-10-16,2.7205279037889047,1.993990302069736,973,1091
chlorophyll_2013.11.16,2013-11-16,2.20951895961613,1.743039344458269,972,1092
chlorophyll_2013.12.16,2013-12-16,1.6271520074143078,0.7911017439442115,972,1092
chlorophyll_2014.01.16,2014-01-16,1.093901657489983,0.30834016356540805,973,1091
chlorophyll_2014.02.16,2014-02-16,1.482075762650198,1.1687543584039055,975,1089
chlorophyll_2014.03.16,2014-03-16,2.2751511930324706,1.5604511249906927,975,1089
chlorophyll_2014.04.16,2014-04-16,2.019682517210278,3.2036101686173497,974,1090
chlorophyll_2014.05.16,2014-05-16,4.538094864063939,5.450041242852247,978,1086
chlorophyll_2014.06.16,2014-06-16,5.352428235354852,5.322039954638342,983,1081
chlorophyll_2014.07.16,2014-07-16,0.6331580760426907,0.46403442616437657,965,1099
chlorophyll_2014.08.16,2014-08-16,0.5420951385729267,0.52632116041954,971,1093
chlorophyll_2014.09.16,2014-09-16,0.7331220919268038,0.7846650133894421,965,1099
chlorophyll_2014.10.16,2014-10-16,0.6874312601178262,0.44537694111420206,963,1101
chlorophyll_2014.11.16,2014-11-16,0.6859924667375289,0.3096702903833953,963,1101
chlorophyll_2014.12.16,2014-12-16,0.6298457051470145,0.24186269488381437,962,1102
chlorophyll_2015.01.16,2015-01-16,0.5859757021691535,0.2040683589591412,962,1102
chlorophyll_2015.02.16,2015-02-16,0.47320130336133054,0.25791919197839885,963,1101
chlorophyll_2015.03.16,2015-03-16,1.3314696871400638,2.6418786723943892,963,1101
chlorophyll_2015.04.16,2015-04-16,3.1435396008403655,4.570891845396709,965,1099
chlorophyll_2015.05.16,2015-05-16,2.5211827372434956,3.947488892696152,1022,1042
chlorophyll_2015.06.16,2015-06-16,2.2764802184711965,2.887122789886023,980,1084
chlorophyll_2015.07.16,2015-07-16,0.7131753216640357,0.4929804713660624,968,1096
chlorophyll_2015.08.16,2015-08-16,0.7659981848980777,0.6081405523875163,966,1098
chlorophyll_2015.09.16,2015-09-16,0.4983620757303056,0.5265052084529179,963,1101
chlorophyll_2015.10.16,2015-10-16,0.3953907892554592,0.1612304485602514,963,1101
chlorophyll_2015.11.16,2015-11-16,0.6988181949311446,0.21157414801329333,963,1101
chlorophyll_2015.12.16,2015-12-16,0.6456484684448259,0.1689684067038968,963,1101
chlorophyll_2016.01.16,2016-01-16,0.8395175995179647,0.2919318893800761,966,1098
chlorophyll_2016.02.16,2016-02-16,1.0676137713306395,0.6237527435013696,962,1102
chlorophyll_2016.03.16,2016-03-16,1.7764214482987393,1.546502453169362,963,1101
chlorophyll_2016.04.16,2016-04-16,1.7712138039182814,1.76649154099031,965,1099
chlorophyll_2016.05.16,2016-05-16,1.6337031835698643,2.386727783210115,969,1095
chlorophyll_2016.06.16,2016-06-16,3.909225597583356,4.477937803809471,968,1096
chlorophyll_2016.07.16,2016-07-16,2.9768444425095626,3.191670290776252,966,1098
chlorophyll_2016.08.16,2016-08-16,3.02524272695075,3.048564521359513,968,1096
chlorophyll_2016.09.16,2016-09-16,2.7361667265476637,1.9810756274644377,962,1102
chlorophyll_2016.10.16,2016-10-16,2.3402195022781185,2.4615174809821085,962,1102
chlorophyll_2016.11.16,2016-11-16,3.296912212661736,2.3988105272129414,962,1102
chlorophyll_2016.12.16,2016-12-16,2.753702305426498,1.7612099969343262,963,1101
chlorophyll_2017.01.16,2017-01-16,1.0317621434989728,0.3024813229920351,962,1102
chlorophyll_2017.02.16,2017-02-16,0.9869922848989656,0.6124838706336502,962,1102
chlorophyll_2017.03.16,2017-03-16,2.087115019640992,2.144605239889161,962,1102
chlorophyll_2017.04.16,2017-04-16,1.498252854035401,1.964482864929422,963,1101
chlorophyll_2017.05.16,2017-05-16,3.671034724065111,4.487153419306321,970,1094
chlorophyll_2017.06.16,2017-06-16,3.840088115882699,2.9766006676541266,968,1096
chlorophyll_2017.07.16,2017-07-16,2.1028094422904164,1.9163640021660264,967,1097
chlorophyll_2017.08.16,2017-08-16,2.5248731077329754,2.8144189165012743,1334,730
chlorophyll_2017.09.16,2017-09-16,2.825433308514111,3.134214123063822,963,1101
chlorophyll_2017.10.16,2017-10-16,4.12613386175613,3.0299201192690473,963,1101
chlorophyll_2017.11.16,2017-11-16,1.8320244211034205,1.7896409360638377,962,1102
chlorophyll_2017.12.16,2017-12-16,0.9794344442958296,0.37746364837671814,963,1101
chlorophyll_2018.01.16,2018-01-16,1.0867847684943384,0.47880364707251194,963,1101
chlorophyll_2018.02.16,2018-02-16,1.1046210677783848,0.47027335443316454,962,1102
chlorophyll_2018.03.16,2018-03-16,1.022992534030036,0.8559106561168854,963,1101
chlorophyll_2018.04.16,2018-04-16,2.722274320328778,3.1234500290619716,964,1100
chlorophyll_2018.05.16,2018-05-16,2.1258836600804307,2.1820312300465527,963,1101
chlorophyll_2018.06.16,2018-06-16,1.8113325115066568,1.0668153897596258,963,1101
chlorophyll_2018.07.16,2018-07-16,2.521934539853035,2.167280088128334,985,1079
chlorophyll_2018.08.16,2018-08-16,3.1488544176265827,1.7744258146844505,963,1101
chlorophyll_2018.09.16,2018-09-16,2.8760243477062746,2.8082579167778383,964,1100
chlorophyll_2018.10.16,2018-10-16,0.9552973940576022,0.5197467111309455,963,1101
chlorophyll_2018.11.16,2018-11-16,1.009827171938729,0.5277358827759855,963,1101
chlorophyll_2018.12.16,2018-12-16,0.7047464459674343,0.2205036822167875,963,1101
